approach,run,round,F1,total_time,training_time,communication_time,agent_time,ap_list
Role-based,r5,5,0.7689,120.63,80.95,19.89,197.99,"{ON,OFF,ON,OFF,OFF,OFF}"
Role-based,r5,6,0.7201,115.57,78.09666666666666,22.45,161.97,"{ON,OFF,OFF,OFF,OFF,OFF}"
Role-based,r5,7,0.8263,380.16,79.282,31.232,34.37,"{OFF,OFF,OFF,OFF,OFF,ON}"
Role-based,r5,8,0.8047,308.87,35.81666666666667,20.12666666666667,34.28,"{ON,OFF,OFF,OFF,OFF,ON}"
Role-based,r5,9,0.8551,239.43,149.31599999999997,42.88,24.04,"{OFF,OFF,ON,OFF,OFF,OFF}"
Role-based,r5,10,0.813,362.91,53.00333333333333,27.17,0.0,"{ON,OFF,OFF,OFF,OFF,ON}"
Role-based,r6,1,0.7356,102.58,33.086,28.371999999999996,37.74,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Role-based,r6,2,0.7842,230.98,61.532,29.595999999999997,29.35,"{OFF,OFF,OFF,OFF,OFF,ON}"
Role-based,r6,3,0.8055,384.99,73.87,25.794,37.38,"{OFF,OFF,OFF,OFF,OFF,ON}"
Role-based,r6,4,0.8044,167.29,97.50999999999999,36.652,28.11,"{OFF,OFF,ON,OFF,OFF,OFF}"
Role-based,r6,5,0.8114,393.87,88.02000000000001,32.632,40.58,"{OFF,OFF,ON,OFF,OFF,ON}"
Role-based,r6,6,0.8215,465.21,94.774,32.082,63.19,"{OFF,OFF,OFF,OFF,OFF,ON}"
Role-based,r6,7,0.8206,185.91,40.78666666666667,20.856666666666666,22.6,"{ON,OFF,OFF,OFF,OFF,ON}"
Role-based,r6,8,0.8264,454.87,106.524,32.628,34.03,"{OFF,OFF,OFF,OFF,OFF,ON}"
Role-based,r6,9,0.8106,383.37,38.306666666666665,17.736666666666668,50.84,"{ON,OFF,OFF,OFF,OFF,ON}"
Role-based,r6,10,0.8456,462.07,89.798,44.92,0.0,"{OFF,OFF,OFF,OFF,OFF,ON}"
Role-based,r7,1,0.6774,96.99,31.356,27.454,37.81,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Role-based,r7,2,0.7149,189.03,13.693333333333333,13.616666666666667,36.17,"{ON,OFF,ON,OFF,OFF,ON}"
Role-based,r7,3,0.7807,139.39,67.892,25.046000000000003,155.16,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Role-based,r7,4,0.8199,297.14,57.8,36.966,29.51,"{OFF,OFF,OFF,OFF,OFF,ON}"
Role-based,r7,5,0.8032,471.63,99.228,35.794,36.08,"{OFF,OFF,ON,OFF,OFF,ON}"
Role-based,r7,6,0.8264,429.77,70.742,35.480000000000004,32.93,"{OFF,OFF,OFF,OFF,OFF,ON}"
Role-based,r7,7,0.8004,322.74,34.123333333333335,19.083333333333332,40.75,"{ON,OFF,OFF,OFF,OFF,ON}"
Role-based,r7,8,0.8603,227.04,156.584,50.624,108.79,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Role-based,r7,9,0.8335,126.61,84.54,26.30666666666666,22.69,"{ON,OFF,OFF,OFF,OFF,OFF}"
Role-based,r7,10,0.8234,170.22,97.55666666666667,44.09666666666667,0.0,"{ON,OFF,ON,OFF,OFF,OFF}"
Role-based,r8,1,0.7316,92.11,30.645999999999997,25.378000000000004,36.64,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Role-based,r8,2,0.7856,254.72,54.77,23.31,29.23,"{OFF,OFF,ON,OFF,OFF,ON}"
Role-based,r8,3,0.7386,213.97,15.37,19.95,147.07,"{ON,OFF,OFF,OFF,OFF,ON}"
Role-based,r8,4,0.7534,155.14,17.37666666666667,8.276666666666666,26.33,"{ON,OFF,OFF,OFF,OFF,ON}"
Role-based,r8,5,0.7991,102.83,48.173333333333325,26.286666666666665,32.8,"{ON,OFF,ON,OFF,OFF,OFF}"
Role-based,r8,6,0.8172,345.63,70.202,38.114,40.75,"{OFF,OFF,OFF,OFF,OFF,ON}"
Role-based,r8,7,0.8036,257.93,30.623333333333335,26.703333333333333,31.43,"{ON,OFF,OFF,OFF,OFF,ON}"
Role-based,r8,8,0.8341,444.98,98.20800000000001,38.11,32.56,"{OFF,OFF,OFF,OFF,OFF,ON}"
Role-based,r8,9,0.8329,678.07,111.21600000000001,34.1,34.96,"{OFF,OFF,ON,OFF,OFF,ON}"
Role-based,r8,10,0.8139,270.21,174.07999999999998,42.666000000000004,0.0,"{OFF,OFF,ON,OFF,OFF,OFF}"
Role-based,r9,1,0.7235,94.13,31.802,17.05,40.02,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Role-based,r9,2,0.743,233.4,15.913333333333332,8.496666666666668,27.82,"{ON,OFF,ON,OFF,OFF,ON}"
Role-based,r9,3,0.7606,69.49,34.12,14.843333333333334,22.66,"{ON,OFF,OFF,OFF,OFF,OFF}"
Role-based,r9,4,0.8003,136.71,77.66600000000001,28.395999999999997,22.37,"{OFF,OFF,ON,OFF,OFF,OFF}"
Role-based,r9,5,0.8078,326.05,64.7,34.074,40.55,"{OFF,OFF,OFF,OFF,OFF,ON}"
Role-based,r9,6,0.803,412.82,66.454,31.395999999999997,38.06,"{OFF,OFF,OFF,OFF,OFF,ON}"
Role-based,r9,7,0.825,454.12,89.264,32.948,43.62,"{OFF,OFF,OFF,OFF,OFF,ON}"
Role-based,r9,8,0.8069,271.83,38.96666666666667,17.103333333333335,23.61,"{ON,OFF,ON,OFF,OFF,ON}"
Role-based,r9,9,0.8152,346.12,52.28666666666667,24.53333333333333,38.81,"{ON,OFF,OFF,OFF,OFF,ON}"
Role-based,r9,10,0.8243,449.61,103.83,45.790000000000006,0.0,"{OFF,OFF,ON,OFF,OFF,ON}"
Voting-based,r1,1,0.7468,100.04,35.001999999999995,23.334000000000003,28.67,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r1,2,0.7752,120.07,52.3,36.391999999999996,35.1,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r1,3,0.7854,139.72,67.178,39.644,31.17,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r1,4,0.8096,370.69,70.47200000000001,29.736,46.27,"{OFF,OFF,OFF,OFF,OFF,ON}"
Voting-based,r1,5,0.8039,570.83,80.176,35.516000000000005,45.03,"{OFF,OFF,OFF,OFF,OFF,ON}"
Voting-based,r1,6,0.7837,127.63,64.82000000000001,31.566666666666663,41.21,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r1,7,0.8003,216.9,35.74333333333333,28.600000000000005,34.88,"{ON,OFF,OFF,OFF,OFF,ON}"
Voting-based,r1,8,0.8159,371.59,41.25666666666667,24.023333333333337,42.14,"{ON,OFF,OFF,OFF,OFF,ON}"
Voting-based,r1,9,0.8036,293.7,40.43333333333333,24.290000000000003,31.43,"{ON,OFF,ON,OFF,OFF,ON}"
Voting-based,r1,10,0.8361,247.73,160.382,48.158,0.0,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r10,1,0.7286,96.47,32.6,23.974,43.78,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r10,2,0.7314,58.79,24.39,12.910000000000002,202.15,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r10,3,0.7883,124.1,64.81,29.438000000000006,34.54,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r10,4,0.815,87.17,43.79666666666666,22.69333333333334,41.24,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r10,5,0.7899,237.92,30.19333333333333,15.356666666666667,28.37,"{ON,OFF,OFF,OFF,OFF,ON}"
Voting-based,r10,6,0.8038,176.48,111.728,31.387999999999998,40.61,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r10,7,0.8281,373.63,92.458,40.868,39.28,"{OFF,OFF,ON,OFF,OFF,ON}"
Voting-based,r10,8,0.835,209.29,144.08200000000002,44.754,30.94,"{OFF,OFF,ON,OFF,OFF,OFF}"
Voting-based,r10,9,0.8254,213.24,155.8,40.378,38.11,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r10,10,0.8013,134.67,101.97666666666667,22.956666666666663,0.0,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r2,1,0.7242,106.15,36.7,31.247999999999998,102.22,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r2,2,0.7186,146.89,15.276666666666666,12.576666666666668,33.99,"{ON,OFF,OFF,OFF,OFF,ON}"
Voting-based,r2,3,0.7163,71.5,35.74666666666667,19.71,43.98,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r2,4,0.7635,101.64,63.623333333333335,19.49,33.28,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r2,5,0.8057,172.52,101.09799999999998,29.448,40.59,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r2,6,0.8132,334.52,91.91,36.378,52.04,"{OFF,OFF,OFF,OFF,OFF,ON}"
Voting-based,r2,7,0.8185,138.18,91.83666666666666,26.570000000000004,35.29,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r2,8,0.7721,275.2,38.32666666666667,23.036666666666665,149.88,"{ON,OFF,OFF,OFF,OFF,ON}"
Voting-based,r2,9,0.8455,227.2,146.334,40.586,29.16,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r2,10,0.8414,240.06,155.888,43.096,0.0,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r3,1,0.7326,100.89,33.656,31.948,162.55,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r3,2,0.7022,66.98,31.206666666666667,17.95,29.22,"{ON,OFF,ON,OFF,OFF,OFF}"
Voting-based,r3,3,0.77,143.13,71.196,33.977999999999994,32.95,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r3,4,0.7622,79.3,43.00666666666667,15.783333333333333,33.19,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r3,5,0.7807,93.96,61.22,19.036666666666665,30.53,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r3,6,0.7897,112.77,81.17,17.066666666666666,33.52,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r3,7,0.8297,348.37,68.45599999999999,34.29,165.38,"{OFF,OFF,OFF,OFF,OFF,ON}"
Voting-based,r3,8,0.8201,152.91,97.97666666666667,31.373333333333335,37.86,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r3,9,0.8209,242.17,144.426,46.11599999999999,34.67,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r3,10,0.8136,291.45,40.24333333333333,16.16333333333333,0.0,"{ON,OFF,OFF,OFF,OFF,ON}"
Voting-based,r4,1,0.6924,96.74,32.013999999999996,23.998,41.09,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r4,2,0.7694,112.45,50.282000000000004,26.972,37.25,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r4,3,0.7536,319.59,18.476666666666667,19.22,41.42,"{ON,OFF,OFF,OFF,OFF,ON}"
Voting-based,r4,4,0.8003,150.62,88.15599999999999,36.602,118.08,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r4,5,0.8209,168.56,109.46600000000001,29.068,41.9,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r4,6,0.8131,181.0,120.976,39.476,35.99,"{OFF,OFF,ON,OFF,OFF,OFF}"
Voting-based,r4,7,0.8183,223.7,139.402,41.75,33.88,"{OFF,OFF,ON,OFF,OFF,OFF}"
Voting-based,r4,8,0.8215,231.36,163.908,39.75,36.06,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r4,9,0.8264,248.62,169.56199999999998,47.42,29.98,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r4,10,0.8354,141.98,107.70666666666666,23.149999999999995,0.0,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r5,1,0.7251,99.03,32.047999999999995,27.982,33.07,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r5,2,0.7839,117.9,53.60600000000001,35.10000000000001,30.96,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r5,3,0.7918,310.89,68.654,40.26800000000001,211.13,"{OFF,OFF,OFF,OFF,OFF,ON}"
Voting-based,r5,4,0.7825,149.9,89.166,30.518000000000008,133.42,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r5,5,0.7682,88.95,52.660000000000004,19.043333333333333,34.89,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r5,6,0.8403,182.21,119.2,36.858000000000004,29.64,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r5,7,0.8056,216.29,141.528,42.343999999999994,42.62,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r5,8,0.7675,131.6,71.25,31.71666666666667,36.19,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r5,9,0.8701,149.28,83.15333333333334,34.623333333333335,32.52,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r5,10,0.8353,238.98,165.31799999999998,43.326,0.0,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r6,1,0.692,100.35,33.268,19.236,49.21,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r6,2,0.7353,117.24,51.116,22.074,44.07,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r6,3,0.7661,183.82,23.62,20.55333333333333,34.67,"{ON,OFF,OFF,OFF,OFF,ON}"
Voting-based,r6,4,0.7782,143.21,85.74999999999999,32.616,34.64,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r6,5,0.8148,169.2,103.50399999999999,36.902,33.11,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r6,6,0.8145,198.18,122.42599999999997,39.553999999999995,28.36,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r6,7,0.7974,209.38,144.80800000000002,42.67999999999999,54.42,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r6,8,0.8115,572.57,106.54400000000001,39.324,43.8,"{OFF,OFF,ON,OFF,OFF,ON}"
Voting-based,r6,9,0.8187,178.89,103.47666666666667,37.343333333333334,112.08,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r6,10,0.8152,256.28,177.31800000000004,53.402,0.0,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r7,1,0.7251,103.38,35.903999999999996,30.536,45.04,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r7,2,0.7639,119.9,53.672000000000004,28.278000000000002,33.15,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r7,3,0.7502,309.58,15.293333333333335,9.11,46.64,"{ON,OFF,OFF,OFF,OFF,ON}"
Voting-based,r7,4,0.7966,149.79,84.52000000000001,35.028,34.99,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r7,5,0.8029,187.14,113.806,36.215999999999994,34.62,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r7,6,0.7868,131.0,75.67333333333333,29.046666666666667,36.87,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r7,7,0.821,402.16,101.726,39.644000000000005,48.36,"{OFF,OFF,OFF,OFF,OFF,ON}"
Voting-based,r7,8,0.8101,147.23,99.60000000000001,27.47666666666667,33.78,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r7,9,0.8403,243.9,171.82999999999998,44.263999999999996,32.56,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r7,10,0.8149,268.39,42.9,29.293333333333333,0.0,"{ON,OFF,OFF,OFF,OFF,ON}"
Voting-based,r8,1,0.7188,96.33,32.730000000000004,24.81,31.97,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r8,2,0.7428,89.53,35.53666666666667,24.55666666666667,155.69,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r8,3,0.7671,460.1,63.738,27.794,38.98,"{OFF,OFF,OFF,OFF,OFF,ON}"
Voting-based,r8,4,0.7902,158.75,87.784,33.668,37.44,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r8,5,0.7795,111.79,53.54999999999999,30.01,41.86,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r8,6,0.7869,347.46,28.5,13.033333333333331,52.42,"{ON,OFF,OFF,OFF,OFF,ON}"
Voting-based,r8,7,0.7976,191.25,119.56333333333333,33.699999999999996,37.18,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r8,8,0.8341,216.4,131.9,41.827999999999996,34.01,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r8,9,0.8383,133.25,98.08999999999999,23.33,30.73,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r8,10,0.8347,241.72,157.304,49.432,0.0,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r9,1,0.732,132.81,37.834,26.727999999999998,49.66,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r9,2,0.7324,81.01,30.55333333333333,23.929999999999996,101.11,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r9,3,0.7891,141.7,71.4,31.15,34.64,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r9,4,0.761,299.11,23.633333333333336,21.006666666666664,27.78,"{ON,OFF,ON,OFF,OFF,ON}"
Voting-based,r9,5,0.8164,185.3,103.09200000000001,31.640000000000004,34.49,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r9,6,0.8275,188.72,118.546,40.048,40.26,"{OFF,OFF,ON,OFF,OFF,OFF}"
Voting-based,r9,7,0.8078,126.36,80.48333333333333,29.959999999999997,145.59,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r9,8,0.8102,208.8,144.89600000000002,41.598,35.86,"{OFF,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r9,9,0.8413,147.25,100.14666666666666,28.363333333333333,31.85,"{ON,OFF,OFF,OFF,OFF,OFF}"
Voting-based,r9,10,0.8114,185.26,113.39,35.31333333333333,0.0,"{ON,OFF,OFF,OFF,OFF,OFF}"
